"","emp_length","state","homeownership","delinq_2y","months_since_last_delinq","earliest_credit_line","inquiries_last_12m","total_credit_lines","open_credit_lines","total_credit_limit","total_credit_utilized","num_collections_last_12m","num_historical_failed_to_pay","months_since_90d_late","current_accounts_delinq","total_collection_amount_ever","current_installment_accounts","accounts_opened_24m","months_since_last_credit_inquiry","num_satisfactory_accounts","num_active_debit_accounts","total_debit_limit","num_total_cc_accounts","num_open_cc_accounts","num_cc_carrying_balance","num_mort_accounts","account_never_delinq_percent","tax_liens","public_record_bankrupt","loan_purpose","application_type","loan_amount","term","interest_rate","installment","grade","sub_grade","issue_month","loan_status","initial_listing_status","disbursement_method","balance","income_final","verification_final","debt_to_income_final"
"3121",9,"WA","OWN",0,47,2005,0,18,7,17500,11424,0,0,47,0,57,0,2,0,7,4,13100,15,7,7,0,83.3,0,0,"credit_card","individual",15000,36,10.42,486.98,"B","B3",Feb 2018,"Current","fractional","Cash",13554.39,67000,"Not Verified",7.97
"3122",10,"MI","MORTGAGE",0,0,2000,3,27,13,291342,70848,0,0,0,0,0,2,8,4,13,3,29900,13,8,5,2,100,0,0,"debt_consolidation","individual",21000,36,9.92,676.83,"B","B2",Mar 2018,"Current","whole","Cash",19989.38,110000,"Not Verified",31.45
"3123",7,"AR","RENT",0,0,1998,3,12,5,4490,2740,0,1,0,0,0,1,6,5,5,1,500,5,4,2,0,100,0,1,"debt_consolidation","individual",5000,36,19.42,184.35,"D","D3",Mar 2018,"Current","whole","Cash",4684.65,13136,"Verified",18.92
"3124",3,"CO","RENT",0,0,2002,4,19,6,460753,161570,0,0,0,0,0,2,4,3,6,0,0,5,2,1,3,100,0,0,"debt_consolidation","individual",40000,60,14.07,932.19,"C","C3",Mar 2018,"Current","whole","Cash",38594.07,165000,"Verified",23.64
"3125",10,"NY","MORTGAGE",0,0,1996,4,21,6,1025803,270137,0,0,0,0,0,1,2,3,6,1,25500,13,4,3,6,100,0,0,"small_business","joint",40000,60,7.35,798.67,"A","A4",Feb 2018,"Current","whole","Cash",37764.89,340000,"Not Verified",8.27
"3126",4,"IL","MORTGAGE",0,0,2004,1,24,7,469223,109777,0,0,0,0,0,1,2,4,7,4,58300,12,5,5,1,100,0,0,"debt_consolidation","individual",8500,36,18.45,309.22,"D","D2",Mar 2018,"Fully Paid","whole","Cash",0,103500,"Verified",31.29
"3127",10,"SC","MORTGAGE",0,0,2001,0,37,14,408405,78141,0,0,0,0,0,3,2,17,14,3,78900,26,10,6,7,100,0,0,"debt_consolidation","individual",20000,36,6.08,609.17,"A","A2",Jan 2018,"Current","fractional","Cash",17434.96,131000,"Source Verified",27.95
"3128",10,"NY","RENT",1,2,1983,0,29,21,428105,334296,0,0,0,0,0,10,3,15,21,7,52700,13,9,7,1,96.4,0,0,"debt_consolidation","individual",13000,36,12.62,435.65,"C","C1",Jan 2018,"Fully Paid","whole","Cash",0,2e+05,"Verified",20.18
"3129",4,"CA","RENT",2,9,2007,0,5,3,30364,16463,0,0,0,0,0,1,0,0,3,1,800,3,2,2,0,60,0,0,"car","joint",5400,36,15.04,187.3,"C","C4",Mar 2018,"Current","whole","Cash",5036.62,121000,"Source Verified",9.45
"3130",10,"OR","MORTGAGE",0,0,2004,0,32,9,484431,61899,0,0,0,0,0,2,8,13,9,3,52500,22,6,5,4,100,0,0,"debt_consolidation","joint",12000,60,7.35,239.61,"A","A4",Jan 2018,"Fully Paid","fractional","Cash",0,117000,"Not Verified",12.72
"3131",4,"OH","MORTGAGE",0,0,2007,3,44,19,332387,58767,0,0,0,0,0,3,10,3,19,8,101700,31,15,10,2,100,0,0,"debt_consolidation","individual",22000,36,6.07,669.99,"A","A2",Mar 2018,"Current","whole","Cash",20879.76,124000,"Not Verified",16.17
"3132",9,"FL","MORTGAGE",0,0,2005,0,14,11,218011,43612,0,0,0,0,148,3,3,13,11,2,22600,8,7,4,2,100,0,0,"home_improvement","individual",3600,36,6.72,110.7,"A","A3",Jan 2018,"Current","whole","Cash",3142.2,55000,"Not Verified",25.9
"3133",5,"IL","OWN",1,23,2008,1,13,10,29909,17975,0,0,0,0,0,1,4,9,10,4,5900,10,9,9,1,92.3,0,0,"credit_card","individual",8000,36,5.32,240.92,"A","A1",Jan 2018,"Current","whole","DirectPay",6963.58,120000,"Not Verified",6.51
"3134",3,"MN","RENT",0,0,2006,0,13,11,53205,44488,0,1,0,0,0,7,2,0,11,3,18000,4,4,3,0,100,0,1,"credit_card","individual",24000,60,26.3,722.84,"E","E5",Jan 2018,"Current","whole","Cash",22971.7,43000,"Verified",24.42
"3135",10,"MD","MORTGAGE",0,61,2001,4,49,19,629894,71835,0,0,0,0,0,2,13,8,19,7,116000,28,15,8,7,98,0,0,"home_improvement","individual",35000,60,7.35,698.84,"A","A4",Feb 2018,"Current","whole","Cash",33044.26,108000,"Verified",15.16
"3136",0,"IL","RENT",7,11,2006,2,20,8,96524,75878,0,0,11,0,0,4,3,1,8,3,5300,7,4,4,0,64.7,0,0,"debt_consolidation","joint",16000,36,10.9,523.07,"B","B4",Mar 2018,"Current","fractional","Cash",14449.49,54000,"Verified",31.82
"3137",3,"CA","MORTGAGE",1,11,2006,4,24,10,533283,90958,0,0,0,0,0,4,4,2,10,5,33000,8,5,5,4,100,0,0,"debt_consolidation","individual",24000,36,9.93,773.63,"B","B2",Jan 2018,"Current","whole","DirectPay",21076.87,175000,"Source Verified",13.84
"3138",5,"CO","MORTGAGE",0,28,2004,3,18,8,214394,36988,0,0,0,0,469,2,7,3,8,3,5200,6,5,4,2,94.4,0,0,"debt_consolidation","individual",3000,36,15.05,104.07,"C","C4",Jan 2018,"Current","whole","Cash",2659.34,60000,"Not Verified",17.48
"3139",5,"TX","MORTGAGE",0,44,2002,4,44,13,186713,163265,0,0,0,0,0,4,8,9,13,4,15200,20,9,7,3,97.7,0,0,"credit_card","individual",20000,36,6.07,609.08,"A","A2",Feb 2018,"Fully Paid","whole","DirectPay",0,115000,"Not Verified",23.28
"3140",5,"IL","MORTGAGE",0,79,1998,1,23,19,255391,68552,0,0,0,0,0,13,0,11,19,5,43500,7,5,5,1,95.7,0,0,"debt_consolidation","individual",20000,36,5.32,602.3,"A","A1",Jan 2018,"Current","whole","Cash",17408.96,72400,"Not Verified",19.15
"3141",10,"CA","MORTGAGE",0,0,2006,3,31,10,354600,39544,0,0,0,0,0,0,6,10,10,6,52000,17,9,6,4,100,0,0,"debt_consolidation","individual",10000,36,18.06,361.83,"D","D2",Feb 2018,"Current","whole","Cash",3613.61,50000,"Not Verified",15.89
"3142",0,"AZ","MORTGAGE",0,0,2004,4,20,13,41434,21382,0,1,0,0,1728,1,8,8,13,5,19500,14,12,7,2,100,0,1,"credit_card","individual",22100,60,26.3,665.62,"E","E5",Feb 2018,"Current","whole","Cash",21350.77,29744,"Verified",26.72
"3143",3,"NJ","OWN",0,0,2008,3,13,7,28500,18243,0,0,0,0,1042,0,3,0,7,4,23500,7,7,5,0,100,0,0,"debt_consolidation","individual",15000,36,14.07,513.18,"C","C3",Mar 2018,"Current","fractional","DirectPay",14321.44,40000,"Source Verified",12.56
"3144",5,"TX","MORTGAGE",0,0,1986,4,46,15,401380,185399,0,0,0,0,0,7,9,2,15,2,21300,16,7,5,3,100,0,0,"debt_consolidation","joint",40000,60,19.03,1038.29,"D","D3",Jan 2018,"Current","whole","Cash",37915.13,160000,"Source Verified",38.3
"3145",10,"NY","RENT",0,0,2000,0,7,2,10200,7027,0,0,0,0,0,0,0,0,2,0,0,5,2,2,0,100,0,0,"debt_consolidation","joint",18000,60,15.05,428.7,"C","C4",Feb 2018,"Current","whole","Cash",17172.8,70000,"Not Verified",15.86
"3146",3,"HI","RENT",0,0,2004,2,12,9,66906,16146,0,0,0,0,0,2,4,4,9,5,43600,10,7,5,0,100,0,0,"credit_card","individual",1200,36,6.72,36.9,"A","A3",Feb 2018,"Current","fractional","Cash",1078.26,75200,"Not Verified",8.87
"3147",3,"IL","MORTGAGE",0,68,2005,1,25,10,360295,75855,0,0,0,0,0,3,2,11,8,4,36500,7,4,3,2,92,0,0,"small_business","individual",35000,36,14.08,1197.58,"C","C3",Jan 2018,"Current","whole","Cash",31796.51,96000,"Verified",21.75
"3148",6,"CA","MORTGAGE",1,22,2012,1,7,5,137309,4169,0,0,0,0,0,0,2,0,5,3,6700,5,4,3,1,85.7,0,0,"credit_card","individual",6000,36,11.99,199.26,"B","B5",Jan 2018,"Current","whole","Cash",5289.38,40000,"Source Verified",3.18
"3149",10,"PA","MORTGAGE",0,62,2000,0,24,13,116318,11730,0,0,0,0,0,2,1,15,13,4,11700,14,9,7,2,95.8,0,0,"home_improvement","individual",10000,36,5.31,301.11,"A","A1",Mar 2018,"Current","whole","Cash",9226.01,77000,"Not Verified",10.98
"3150",10,"NC","RENT",1,19,2005,13,21,9,44991,30255,0,0,19,0,0,1,7,0,9,3,2600,10,8,5,1,85.7,0,0,"moving","individual",20000,60,23.87,573.86,"E","E2",Feb 2018,"Current","whole","Cash",19274.6,130000,"Verified",7.72
"3151",2,"IL","OWN",0,62,2005,2,23,14,150027,100280,0,0,0,0,0,8,5,8,14,3,25700,8,5,4,2,91.3,0,0,"debt_consolidation","individual",20000,36,9.43,640.01,"B","B1",Mar 2018,"Current","whole","Cash",18540.06,103000,"Not Verified",20.48
"3152",10,"OH","MORTGAGE",0,49,1987,0,49,32,144500,31210,0,0,68,0,448,0,4,0,32,6,42900,44,31,14,3,91.8,0,0,"credit_card","individual",25000,36,6.72,768.74,"A","A3",Feb 2018,"Current","whole","DirectPay",22463.84,72000,"Source Verified",17.18
"3153",9,"MI","RENT",1,10,2001,0,32,8,152375,122638,0,0,0,0,0,3,0,0,8,4,42500,12,5,4,0,92.6,0,0,"debt_consolidation","individual",35000,60,19.03,908.5,"D","D3",Jan 2018,"Current","whole","Cash",33175.76,68000,"Verified",26.1
"3154",10,"VA","MORTGAGE",0,0,1997,2,27,13,451795,118963,0,0,0,0,0,3,4,3,13,3,40900,16,9,6,4,100,0,0,"credit_card","individual",6000,36,11.99,199.26,"B","B5",Jan 2018,"Current","fractional","Cash",5434.35,112000,"Source Verified",24.81
"3155",6,"FL","RENT",0,63,2008,2,24,16,81769,43629,0,0,63,0,0,1,9,7,16,7,34900,17,15,14,0,95.8,0,0,"other","individual",20000,60,21.45,546.15,"D","D5",Jan 2018,"Current","whole","Cash",9324.93,86845,"Source Verified",17.37
"3156",8,"AZ","MORTGAGE",0,0,2010,2,32,23,612328,74578,0,0,0,0,0,16,11,9,23,3,24800,9,5,4,5,100,0,0,"debt_consolidation","individual",16000,36,6.08,487.34,"A","A2",Feb 2018,"Current","whole","Cash",14362.51,85000,"Source Verified",7.65
"3157",1,"WA","OWN",1,18,2002,8,25,17,464098,158933,0,1,63,0,981,11,7,1,17,2,5800,7,5,2,2,80,0,1,"house","individual",35000,36,11.98,1162.17,"B","B5",Feb 2018,"Current","whole","Cash",32537.32,109500,"Source Verified",20.1
"3158",1,"FL","MORTGAGE",0,58,1999,1,13,3,26663,22523,0,0,66,0,0,0,2,11,3,1,5000,8,2,1,3,69.2,0,0,"other","individual",10000,36,9.43,320.01,"B","B1",Mar 2018,"Current","whole","Cash",9515.25,40000,"Source Verified",20.25
"3159",10,"NY","MORTGAGE",0,0,1989,0,41,13,184317,19662,0,0,0,0,0,1,1,0,13,5,65300,30,11,5,4,100,0,0,"home_improvement","individual",40000,36,5.32,1204.6,"A","A1",Feb 2018,"Current","whole","Cash",35863.53,230000,"Not Verified",4.93
"3160",5,"OH","RENT",0,24,2006,0,14,10,45917,17475,0,0,0,0,0,2,3,0,10,4,17300,12,8,6,0,85.7,0,0,"other","joint",3000,36,10.9,98.08,"B","B4",Mar 2018,"Current","whole","Cash",2785.57,69000,"Source Verified",18.09
"3161",10,"MN","MORTGAGE",2,18,1996,2,22,6,252212,24861,0,0,0,0,0,1,2,3,6,1,10200,14,2,2,2,81.8,0,0,"other","joint",1800,36,7.34,55.86,"A","A4",Mar 2018,"Current","whole","Cash",1664.63,78368,"Not Verified",13.03
"3162",10,"NC","MORTGAGE",0,0,1995,0,6,4,20500,5223,0,1,0,0,0,0,4,22,4,4,20500,6,4,4,0,100,0,1,"car","individual",6000,36,10.9,196.15,"B","B4",Mar 2018,"Current","whole","Cash",5571.18,35000,"Source Verified",4.84
"3163",2,"NY","RENT",0,0,2011,0,17,14,45390,27333,0,0,0,0,0,7,3,18,14,3,6800,10,7,6,0,100,0,0,"debt_consolidation","individual",9000,36,6.72,276.75,"A","A3",Jan 2018,"Current","whole","DirectPay",7855.5,42000,"Verified",26.69
"3164",10,"OH","MORTGAGE",0,0,2003,9,37,15,361341,50844,0,1,0,0,0,4,13,5,15,3,36100,17,10,3,5,100,0,1,"debt_consolidation","individual",19600,60,10.42,420.51,"B","B3",Feb 2018,"Current","whole","Cash",18585.61,74000,"Verified",22.65
"3165",4,"NJ","RENT",0,0,2012,2,13,6,45429,15189,0,0,0,0,0,2,3,2,6,2,16000,7,4,2,0,100,0,0,"other","individual",3000,36,10.9,98.08,"B","B4",Mar 2018,"Current","whole","Cash",2857.7,30000,"Source Verified",34.72
"3166",10,"CA","OWN",2,10,2000,1,13,8,429300,9266,0,0,0,0,0,0,5,10,8,4,11200,9,7,5,2,76.9,0,0,"credit_card","joint",36000,60,17.47,903.82,"D","D1",Mar 2018,"Fully Paid","whole","Cash",0,127000,"Verified",8.75
"3167",10,"CA","RENT",0,0,1971,1,14,5,44050,34712,0,1,0,0,0,2,3,3,5,2,16000,10,3,2,1,100,0,1,"small_business","individual",7200,36,16.01,253.17,"C","C5",Mar 2018,"Current","whole","Cash",6722.35,68000,"Source Verified",18.99
"3168",10,"TX","RENT",0,29,2002,1,21,8,14203,5010,0,0,29,0,0,1,5,10,8,1,2300,12,7,4,2,90.5,0,0,"credit_card","individual",5000,36,11.99,166.05,"B","B5",Feb 2018,"Current","fractional","Cash",4528.63,63000,"Not Verified",5.31
"3169",4,"CO","MORTGAGE",0,0,2012,0,12,7,28125,18720,0,1,0,0,0,1,5,0,7,3,9600,8,6,3,0,100,0,1,"small_business","individual",12000,60,26.3,361.42,"E","E5",Jan 2018,"Current","whole","Cash",11485.85,60000,"Source Verified",7.46
"3170",10,"GA","OWN",0,0,1997,0,24,10,381462,46394,0,0,0,0,0,3,0,0,10,3,42700,15,6,3,2,100,0,0,"other","individual",18000,60,9.44,377.51,"B","B1",Jan 2018,"Current","whole","Cash",16801.75,65000,"Not Verified",26.4
"3171",4,"CO","MORTGAGE",0,0,2003,3,43,25,494797,123409,0,0,0,0,0,11,6,2,25,6,42300,18,13,9,3,100,0,0,"credit_card","joint",30000,60,10.42,643.63,"B","B3",Jan 2018,"Current","whole","Cash",28050.78,122500,"Verified",21.13
"3172",10,"CT","RENT",0,53,2009,8,29,21,72500,22223,0,0,53,0,0,1,15,0,21,7,27400,25,20,12,0,96.6,0,0,"debt_consolidation","individual",22000,60,11.98,489.16,"B","B5",Mar 2018,"Current","whole","Cash",21458.26,70000,"Source Verified",5.25
"3173",0,"MI","MORTGAGE",0,0,2006,1,22,16,58670,26526,0,1,0,0,0,3,3,12,16,4,20200,15,13,6,0,100,0,1,"medical","individual",8000,36,7.96,250.55,"A","A5",Mar 2018,"Current","whole","Cash",7603.72,80000,"Verified",15.81
"3174",3,"CT","RENT",1,10,2008,0,5,4,29100,12253,0,0,0,0,0,0,3,21,4,3,29100,5,4,3,0,80,0,0,"credit_card","individual",7000,36,11.98,232.44,"B","B5",Mar 2018,"Current","whole","Cash",6507.45,62000,"Not Verified",6.02
"3175",10,"FL","MORTGAGE",0,66,2000,2,15,9,292179,31365,0,0,66,0,0,1,4,3,9,6,19500,9,7,7,3,78.6,0,0,"debt_consolidation","individual",25000,36,5.32,752.87,"A","A1",Jan 2018,"Current","whole","DirectPay",21761.23,84000,"Source Verified",15.13
"3176",1,"OH","MORTGAGE",0,0,2006,0,33,15,295000,30703,0,0,0,0,0,0,2,0,15,5,81200,26,14,5,3,100,0,0,"credit_card","joint",35000,36,6.72,1076.23,"A","A3",Jan 2018,"Current","whole","Cash",30549.28,167000,"Not Verified",18.05
"3177",10,"CA","OWN",0,0,2000,4,33,3,234000,14676,0,1,0,0,0,0,5,11,3,1,29000,11,2,1,3,100,0,1,"credit_card","joint",13500,36,9.44,432.07,"B","B1",Feb 2018,"Current","whole","Cash",12181.06,342000,"Source Verified",2.98
"3178",4,"ID","MORTGAGE",0,0,2002,1,16,11,260208,29352,0,0,0,0,0,2,4,10,11,5,20500,9,7,6,2,100,0,0,"credit_card","individual",20000,36,6.07,609.08,"A","A2",Mar 2018,"Current","whole","Cash",18468.54,70000,"Source Verified",15.74
"3179",0,"IN","RENT",0,0,2014,9,6,5,45715,40961,0,0,0,0,0,1,5,1,5,2,5000,4,4,4,0,100,0,0,"credit_card","individual",5000,36,21.45,189.54,"D","D5",Feb 2018,"Current","fractional","Cash",4588.47,30000,"Source Verified",28.68
"3180",10,"IN","MORTGAGE",0,0,2004,1,24,9,227200,25341,0,0,0,0,0,1,0,6,9,3,59600,16,7,3,3,100,0,0,"debt_consolidation","individual",30000,36,12.62,1005.34,"C","C1",Jan 2018,"Current","whole","Cash",26477.48,54000,"Verified",25
"3181",6,"NV","RENT",2,18,2001,5,26,19,68420,31706,0,0,23,0,0,2,10,4,19,9,30400,24,17,13,0,92.3,0,0,"debt_consolidation","individual",16000,36,13.58,543.59,"C","C2",Mar 2018,"Current","fractional","Cash",14900.08,60000,"Source Verified",24.58
"3182",10,"AL","OWN",0,0,2012,1,7,4,39238,17236,0,0,0,0,0,2,0,8,4,1,2000,3,2,1,0,100,0,0,"debt_consolidation","individual",10500,60,25.82,313.26,"E","E4",Jan 2018,"Late (31-120 days)","whole","Cash",10323.45,21600,"Verified",34.28
"3183",10,"DE","MORTGAGE",0,81,1999,2,22,9,164860,1272,0,0,0,0,0,0,4,8,9,3,31800,11,8,4,5,95.5,0,0,"medical","joint",3350,36,5.31,100.87,"A","A1",Mar 2018,"Current","whole","Cash",3090.72,37000,"Not Verified",4.44
"3184",6,"FL","MORTGAGE",0,28,1978,5,6,5,301100,20814,0,0,0,0,0,0,3,0,5,3,19300,4,4,4,2,83.3,0,0,"major_purchase","individual",40000,60,15.04,952.44,"C","C4",Feb 2018,"Fully Paid","whole","Cash",0,120000,"Source Verified",4.32
"3185",3,"RI","RENT",0,36,2000,2,32,7,58075,29607,0,0,63,0,0,2,8,10,7,2,16500,20,5,2,0,83.9,0,0,"other","individual",10000,36,6.08,304.59,"A","A2",Feb 2018,"Current","whole","Cash",2056.7,125000,"Not Verified",7.83
"3186",10,"TN","MORTGAGE",0,0,1994,3,50,20,351511,65372,0,0,0,0,0,1,7,8,20,4,39600,30,16,9,5,100,0,0,"debt_consolidation","individual",40000,36,10.42,1298.59,"B","B3",Feb 2018,"Current","whole","Cash",36145.12,220000,"Not Verified",11.4
"3187",10,"AR","OWN",0,30,1991,2,25,12,172887,21306,0,0,0,0,0,2,5,4,12,3,63400,10,8,4,5,91.7,0,0,"debt_consolidation","joint",18000,36,6.72,553.49,"A","A3",Jan 2018,"Current","whole","Cash",15711.05,98000,"Not Verified",31.94
"3188",10,"SC","MORTGAGE",0,0,1997,2,14,5,83866,70132,0,0,0,0,0,2,3,3,5,2,15600,4,3,2,1,100,0,0,"debt_consolidation","individual",25000,60,16.02,608.22,"C","C5",Feb 2018,"Current","whole","Cash",23879.94,80000,"Not Verified",25.02
"3189",6,"FL","RENT",1,18,2000,1,46,24,166687,194651,0,0,112,0,0,15,1,11,24,6,15400,15,9,9,0,95.6,0,0,"debt_consolidation","individual",24000,60,22.9,675.2,"E","E1",Mar 2018,"Current","whole","DirectPay",23335.89,56000,"Source Verified",24.86
"3190",10,"NM","MORTGAGE",1,10,2000,0,11,3,332152,8175,0,0,67,0,0,0,1,19,3,1,8500,4,1,1,3,72.7,0,0,"debt_consolidation","individual",15000,60,15.04,357.17,"C","C4",Mar 2018,"Current","whole","Cash",14486.1,72000,"Source Verified",4.53
"3191",3,"NJ","RENT",0,71,1998,5,14,5,10900,2937,0,0,0,0,0,0,8,3,5,3,8800,9,5,3,0,92.9,0,0,"major_purchase","individual",10000,36,10.41,324.61,"B","B3",Mar 2018,"Current","whole","Cash",9280.21,50000,"Source Verified",1.94
"3192",10,"MI","MORTGAGE",4,6,1996,2,27,7,165773,20686,0,0,16,0,94,3,2,4,7,1,3000,13,3,3,2,63,0,0,"other","individual",1000,36,9.93,32.24,"B","B2",Jan 2018,"Current","fractional","Cash",878.18,58000,"Source Verified",29.26
"3193",10,"NV","MORTGAGE",0,0,2007,1,12,11,338301,22895,0,0,0,0,0,1,6,12,11,7,30000,9,9,7,1,100,0,0,"debt_consolidation","individual",27000,60,15.05,643.04,"C","C4",Jan 2018,"Current","whole","Cash",25439.26,123973,"Not Verified",6.16
"3194",7,"TN","MORTGAGE",1,11,2005,1,34,7,254999,18959,0,0,0,0,220,3,6,8,7,3,4700,3,3,3,4,91.2,0,0,"debt_consolidation","individual",16000,60,16.02,389.26,"C","C5",Jan 2018,"Current","whole","Cash",15097.93,1e+05,"Source Verified",9.52
"3195",10,"NY","RENT",0,0,1999,0,21,13,167640,117472,0,0,0,0,0,7,2,0,13,5,43800,13,6,5,0,100,0,0,"small_business","individual",25000,36,26.77,1017.55,"E","E5",Mar 2018,"Current","fractional","Cash",23589.47,112000,"Source Verified",34.31
"3196",0,"TX","MORTGAGE",1,3,2004,1,27,12,154182,10885,0,0,3,0,0,0,1,7,12,4,10300,20,11,6,3,85.2,0,0,"debt_consolidation","individual",10000,36,12.62,335.12,"C","C1",Jan 2018,"Current","whole","Cash",8825.79,60000,"Source Verified",13.38
"3197",10,"NY","MORTGAGE",0,0,2008,0,14,9,199900,27036,0,0,0,0,0,1,0,0,9,2,34400,8,7,2,4,100,0,0,"debt_consolidation","individual",33400,60,13.58,769.91,"C","C2",Mar 2018,"Current","whole","Cash",32611.7,72000,"Not Verified",13.85
"3198",6,"CO","OWN",0,0,1967,1,20,12,157999,64416,0,0,0,0,0,2,3,11,12,5,91400,13,10,6,1,100,0,0,"debt_consolidation","individual",36000,60,9.44,755.02,"B","B1",Jan 2018,"Current","whole","Cash",34090.33,106000,"Verified",23.54
"3199",1,"SC","RENT",0,0,2008,0,13,3,9700,8408,0,0,0,0,0,0,1,0,3,2,6500,3,3,3,0,100,0,0,"credit_card","joint",11500,36,10.42,373.35,"B","B3",Feb 2018,"Current","fractional","Cash",10391.7,73000,"Source Verified",11.7
"3200",7,"MN","MORTGAGE",0,0,1994,2,46,22,798310,74053,0,0,0,0,0,2,8,9,22,6,210500,29,17,8,9,100,0,0,"medical","individual",15000,60,10.9,325.39,"B","B4",Mar 2018,"Current","whole","Cash",14427.41,93000,"Not Verified",24.75
"3201",3,"NE","RENT",0,0,2010,1,11,8,47742,40457,0,0,0,0,0,3,2,3,8,4,11200,8,5,5,0,100,0,0,"debt_consolidation","individual",5000,36,11.99,166.05,"B","B5",Feb 2018,"Current","fractional","Cash",4528.63,42000,"Source Verified",26.09
"3202",3,"MI","RENT",0,0,2011,1,11,5,22534,6440,0,0,0,0,0,0,4,11,5,2,9500,6,3,2,0,100,0,0,"debt_consolidation","individual",20000,36,9.44,640.1,"B","B1",Jan 2018,"Current","whole","Cash",17547.89,65000,"Source Verified",8.02
"3203",10,"IL","MORTGAGE",0,0,2002,1,29,12,196101,51564,0,0,0,0,0,4,5,3,12,3,26300,11,7,5,2,100,0,0,"debt_consolidation","individual",6000,36,9.93,193.41,"B","B2",Feb 2018,"Current","whole","Cash",5417.78,58000,"Source Verified",25.74
"3204",5,"SD","MORTGAGE",0,0,2002,2,18,11,116628,59004,0,0,0,0,0,4,5,9,11,4,14000,9,6,4,3,100,0,0,"debt_consolidation","joint",21600,60,14.08,503.5,"C","C3",Jan 2018,"Current","whole","Cash",20320.01,72000,"Verified",22.17
"3205",1,"CA","RENT",0,0,2013,1,6,4,40059,30191,0,0,0,0,0,1,3,12,4,1,6500,4,3,1,0,100,0,0,"car","individual",10000,36,11.98,332.05,"B","B5",Mar 2018,"Current","whole","Cash",9296.37,60000,"Source Verified",9.8
"3206",10,"MN","OWN",0,0,1994,1,11,6,82700,77049,0,0,0,0,0,2,2,12,6,3,57700,5,4,4,0,100,0,0,"debt_consolidation","joint",40000,60,11.99,889.58,"B","B5",Jan 2018,"Current","whole","Cash",37500.99,184000,"Source Verified",22.96
"3207",7,"GA","MORTGAGE",0,0,2006,1,11,7,266188,39688,0,1,0,0,64,3,4,8,7,1,3300,5,3,3,1,100,1,0,"debt_consolidation","individual",8400,36,16.02,295.41,"C","C5",Feb 2018,"Current","fractional","Cash",7652.11,65000,"Verified",31.06
"3208",10,"NJ","OWN",0,0,2000,13,37,19,340085,65550,0,0,0,0,0,3,9,8,19,8,94800,26,15,13,1,100,0,0,"credit_card","individual",28000,36,9.43,896.01,"B","B1",Mar 2018,"Current","whole","DirectPay",25956.09,96000,"Not Verified",20.94
"3209",10,"GA","MORTGAGE",0,29,1999,4,27,18,446549,72205,0,0,0,0,0,4,7,9,18,6,68900,14,13,10,4,92.6,0,0,"debt_consolidation","individual",18000,36,5.31,541.99,"A","A1",Feb 2018,"Current","whole","Cash",16138.33,205000,"Not Verified",13.59
"3210",7,"CO","MORTGAGE",0,38,2002,1,35,6,376069,66770,0,0,0,0,0,2,3,10,6,3,13300,8,3,3,2,94.3,0,0,"debt_consolidation","individual",10000,36,9.93,322.35,"B","B2",Feb 2018,"Current","whole","Cash",9029.64,92879,"Not Verified",10.92
"3211",4,"FL","OWN",0,0,2012,4,26,19,126100,60258,0,0,0,0,0,0,6,2,19,10,109300,24,19,11,0,100,0,0,"credit_card","individual",25000,60,15.05,595.41,"C","C4",Jan 2018,"Current","whole","DirectPay",23554.86,75000,"Source Verified",20.9
"3212",2,"AZ","MORTGAGE",0,69,2006,1,13,5,218517,29161,0,0,69,0,0,1,4,2,5,2,8800,6,3,3,3,92.3,0,0,"other","individual",7000,36,9.43,224.01,"B","B1",Mar 2018,"Current","whole","Cash",6489,52000,"Not Verified",12.81
"3213",7,"TN","MORTGAGE",0,0,2001,0,19,8,325986,130650,0,0,0,0,0,2,1,0,8,2,20000,9,4,3,1,100,0,0,"debt_consolidation","individual",7500,36,16.02,263.76,"C","C5",Feb 2018,"Current","fractional","Cash",6832.24,67000,"Not Verified",37.5
"3214",10,"NY","MORTGAGE",0,42,1977,2,26,18,312589,49224,0,0,0,0,0,1,2,4,18,8,35600,22,16,12,2,92.3,0,0,"debt_consolidation","individual",21000,60,15.04,500.03,"C","C4",Mar 2018,"Current","whole","Cash",20280.57,1e+05,"Source Verified",21.8
"3215",2,"CA","RENT",0,0,2007,4,17,13,59575,17531,0,0,0,0,0,2,8,1,13,8,44800,14,11,9,0,94.1,0,0,"other","joint",2600,36,9.93,83.81,"B","B2",Jan 2018,"Current","fractional","Cash",2190.36,50000,"Source Verified",12.87
"3216",7,"MI","MORTGAGE",0,0,2006,1,23,13,308813,110441,0,1,0,0,0,3,10,2,13,3,31500,9,9,5,1,100,0,1,"other","individual",8000,36,14.08,273.74,"C","C3",Feb 2018,"Current","fractional","Cash",7267.74,120000,"Source Verified",22.52
"3217",4,"TX","MORTGAGE",0,0,2006,6,49,26,189856,107464,0,0,0,0,0,5,10,1,26,3,30400,28,21,9,3,100,0,0,"debt_consolidation","individual",22000,60,7.35,439.27,"A","A4",Feb 2018,"Current","whole","Cash",20770.68,157000,"Source Verified",12.64
"3218",10,"GA","MORTGAGE",0,0,2000,1,40,16,275062,20031,0,0,0,0,0,2,5,11,16,5,70000,23,13,9,4,100,0,0,"debt_consolidation","individual",9000,36,5.32,271.04,"A","A1",Feb 2018,"Current","fractional","Cash",8303.5,54000,"Not Verified",17.27
